Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
2012,11,California,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,teppanyaki (japanese cuisine),,Unclassifiable
2011,3,Multistate,Food,Vibrio cholerae,Other,Suspected,,12,0,12,0,12,oysters,,Mollusks
2013,1,Georgia,Food,Norovirus Genogroup II,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",8,0,6,0,8,,,
2012,10,New Jersey,Food,Mycotoxins,,Confirmed,Private home/residence,3,3,3,0,3,mushrooms,,Fungi
2012,7,New Jersey,Food,Mycotoxins,,Confirmed,Unknown,2,0,2,0,2,mushrooms,,Fungi
2012,4,New Jersey,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,
2013,1,Illinois,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,10,0,10,0,10,,,
2012,10,Florida,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,salads,,Multiple
2012,12,Arizona,Food,,,,Banquet Facility (food prepared and served on-site),21,1,2,0,2,,,
2013,1,Oregon,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),22,0,22,0,22,fruit salad,,Multiple
2013,1,New York,Food,Norovirus Genogroup II,GII.1,Suspected,Restaurant - Sit-down dining,14,0,14,0,14,pork belly,,Pork
2012,4,Kentucky,Food,,,,Restaurant - Sit-down dining,12,0,10,0,10,"pizza, cheese",,Multiple
2013,1,Ohio,Food,,,,Caterer (food prepared off-site from where served),50,0,0,0,0,,,
2013,1,Arizona,Food,Norovirus Genogroup I,,Suspected,Restaurant - Sit-down dining,4,0,3,0,3,,,
2013,1,Ohio,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,"refried beans, unspecified; rice",beans; rice,Grains-Beans
2013,1,Minnesota,Food,Norovirus,,Suspected,Banquet Facility (food prepared and served on-site),12,0,12,0,12,,,
2013,1,Rhode Island,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,
2013,1,Tennessee,Food,Norovirus Genogroup II,GII.1,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,
2013,1,Illinois,Food,,,,Restaurant - Sit-down dining; Private home/residence,22,1,22,0,22,,,
2012,12,Tennessee,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,3,3,0,3,"sushi, unspecified",,Multiple
2012,12,Massachusetts,Food,Campylobacter jejuni,,Confirmed,Other,3,3,3,0,3,,,
2012,1,New Jersey,Food,Norovirus Genogroup II,,Confirmed,Restaurant - other or unknown type,7,0,7,0,7,,,
2012,12,New Jersey,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,28,0,0,0,28,dessert unspecified; cranberry sauce,,Multiple
2011,12,Puerto Rico,Food,,,,Other,24,0,10,0,10,doughnuts,,Multiple
2012,2,New Jersey,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,,,
2012,1,New Jersey,Food,,,,Banquet Facility (food prepared and served on-site),5,0,5,0,5,,,
2012,6,New Jersey,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,25,2,25,0,25,,,
2012,7,New Jersey,Food,,,,Private home/residence,14,0,14,0,14,,,
2012,3,New Jersey,Food,Salmonella enterica,Litchfield,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2012,6,New Jersey,Food,Norovirus,,Suspected,Other,62,1,62,0,62,"cake, unspecified",,Multiple
2013,1,New York,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2013,1,Michigan,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,
2012,9,California,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
2012,10,California,Food,Norovirus unknown,,Confirmed,School/college/university,25,0,13,0,13,,,
2012,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,18,0,17,0,17,,,
2012,7,New Jersey,Food,Norovirus,,Suspected,Office/indoor workplace,10,0,10,0,10,,,
2013,1,Florida,Food,,,,Private home/residence,4,1,1,0,,"oysters, raw",,Mollusks
2012,10,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2013,2,Ohio,Food,Norovirus Genogroup II,GII.2,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2013,1,Iowa,Food,Staphylococcus aureus,,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,"chicken, tetrazini",chicken,Chicken
2012,12,Iowa,Food,Salmonella enterica,Mbandaka,Confirmed,,2,0,2,0,2,,,
2013,2,Tennessee,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2012,12,Kansas,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,1,5,0,5,,,
2012,10,Oklahoma,Food,,,,,8,2,8,0,8,,,
2012,10,New Mexico,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,17,2,17,0,17,macaroni and cheese,,Multiple
2012,1,California,Food,Campylobacter jejuni,,Confirmed,Other,33,2,33,0,33,milk,raw milk,Dairy
2013,1,Florida,Food,Norovirus unknown,,Suspected,,6,0,6,0,6,lettuce based salads,iceberg lettuce; tomato,Multiple
2012,12,Texas,Food,,,,Restaurant - Sit-down dining,9,0,9,0,9,,,
2012,9,Kansas,Food,,,,Grocery store,32,0,19,0,19,vegetable platter,,Multiple
2013,2,Illinois,Food,,,,Caterer (food prepared off-site from where served),30,0,30,0,30,,,
2013,2,Illinois,Food,,,,Banquet Facility (food prepared and served on-site),9,0,9,0,9,,,
2013,2,Illinois,Food,Norovirus Genogroup II,,Confirmed,Long-term care/nursing home/assisted living facility,52,0,52,0,52,,,
2012,11,Kansas,Food,,,,Caterer (food prepared off-site from where served),22,0,22,0,22,,,
2012,11,Kansas,Food,,,,Banquet Facility (food prepared and served on-site),12,0,12,0,12,,,
2013,1,Arizona,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,,,
2013,1,Maryland,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,19,0,19,0,19,,,
2012,6,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,2,2,2,0,2,"fish, mackeral",,Fish
2013,2,Ohio,Food,Norovirus,,Suspected,Restaurant - other or unknown type,5,0,5,0,5,"pizza, unspecified",,Multiple
2012,10,Florida,Food,Salmonella enterica,Javiana,Confirmed,Private home/residence,43,40,43,0,43,"chicken, baked",,Chicken
2012,12,Pennsylvania,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,3,1,3,0,3,venison,,Game
2013,2,New York,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,mahi - mahi burger,"fish, mahi mahi",Fish
2012,12,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,
2013,2,Ohio,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Religious facility,66,0,48,0,66,,,
2013,2,Ohio,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,
2013,2,Ohio,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,18,0,18,0,18,,,
2013,2,Minnesota,Food,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site); Religious facility,23,0,23,0,23,"cake, cheese; potato, baked",,Multiple
2013,2,Ohio,Food,Clostridium perfringens; Norovirus unknown,,Suspected; Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"chicken, buffalo wings",,Multiple
2013,2,Ohio,Food,Norovirus,,Suspected,Restaurant - other or unknown type,2,0,0,0,0,,,
2013,2,Kansas,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,
2013,2,Georgia,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2012,12,Michigan,Food,,,,Restaurant - Sit-down dining,17,0,17,0,17,,,
2013,2,New York,Food,,,,Restaurant - Sit-down dining,6,0,6,0,6,"pizza, sausage and pepperoni",,Multiple
2013,2,Ohio,Food,Norovirus Genogroup II,GII.4 Sydney,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",23,0,23,0,23,"sandwich, submarine",,Multiple
2013,2,Illinois,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence; Grocery store",11,0,11,0,11,,,
2012,10,California,Food,,,,Grocery store,17,0,17,0,17,carne asada; beans and rice,,Multiple
2013,2,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2013,2,Ohio,Food,Norovirus,,Suspected,Private home/residence,2,0,2,0,2,,,
2013,2,Illinois,Food,,,,Restaurant - Sit-down dining,25,0,25,0,25,,,
2012,12,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,16,0,15,0,16,,,
2012,11,California,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,,,
2012,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,12,0,12,0,12,,,
2012,10,California,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,
2012,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2012,11,California,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,,,
2012,12,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2012,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,
2012,6,West Virginia,Food,,,,Restaurant - Sit-down dining,31,0,31,0,31,,,
2012,8,West Virginia,Food,,,,Restaurant - Sit-down dining,11,0,11,0,11,,,
2013,2,Minnesota,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2012,11,West Virginia,Food,,,,Banquet Facility (food prepared and served on-site),25,0,22,0,22,,,
2013,2,New York,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2012,11,Massachusetts,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,School/college/university,8,4,8,0,8,"leaf lettuce, unspecified",,Vegetable Row Crops
2013,2,Georgia,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),55,0,39,0,55,"beef; gravy, beef","beef; gravy, beef",Multiple
2013,1,Pennsylvania,Food,Campylobacter jejuni,,Confirmed,Private home/residence,2,0,2,0,2,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
2013,2,Illinois,Food,,,,Restaurant - Sit-down dining,8,1,8,0,8,,,
2013,2,Louisiana,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,7,2,7,0,7,,,
2013,2,Illinois,Food,,,,Caterer (food prepared off-site from where served),12,0,12,0,12,,,
2012,11,Colorado,Food,Norovirus unknown,,Confirmed,Caterer (food prepared off-site from where served),15,1,15,0,15,,,
2012,12,California,Food,,,,Restaurant - Sit-down dining,10,0,9,0,9,"cheese; yogurt, unspecified",,Dairy
2012,8,Texas,Food,,,,Private home/residence; Grocery store,12,0,12,0,12,,,
2013,2,Ohio,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",25,0,11,0,11,"chicken, fried",,Multiple
2012,11,Pennsylvania,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,3,3,3,0,3,,,
2013,2,New York,Food,Norovirus Genogroup II,,Suspected,Office/indoor workplace,21,0,21,0,21,grilled chicken club,,Multiple
2012,11,Kansas,Food,,,,,3,0,3,0,3,,,
2012,12,Colorado,Food,Clostridium perfringens,,Confirmed,Banquet Facility (food prepared and served on-site),35,0,35,0,35,chicken,chicken,Chicken
2012,12,California,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,
2012,7,Colorado,Food,Salmonella enterica,Typhimurium,Confirmed,"Fair, festival, other temp or mobile services",29,1,29,0,29,,,
2012,12,California,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,
2012,11,Kansas,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),37,1,37,0,37,pork,pork,Pork
2012,12,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2013,2,New York,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2012,7,Missouri,Food,"Salmonella enterica; Escherichia coli, Shiga toxin-producing",Muenchen; unknown,Suspected; Suspected,Unknown,11,0,11,0,11,,,
2012,11,California,Food,Mycotoxins,,Confirmed,Long-term care/nursing home/assisted living facility,6,6,6,4,6,"soup, mushroom",,Multiple
2013,2,Ohio,Food,Norovirus,,Suspected,Restaurant - other or unknown type,4,1,4,0,4,,,
2013,3,Minnesota,Food,,,,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),18,0,18,0,18,,,
2012,12,Colorado,Food,Norovirus Genogroup II,,Confirmed,Prison/jail,32,0,32,0,32,,,
2012,7,Colorado,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, raw",oysters,Mollusks
2013,2,Ohio,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,9,0,9,0,9,,,
2013,2,Oregon,Food,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Restaurant - Sit-down dining,4,,4,0,4,,,
2013,2,Oregon,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Private home/residence,11,0,11,0,11,chicken tostadas,,Multiple
2013,3,Oregon,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,38,2,38,0,38,ceviche,,Multiple
2012,11,Colorado,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2012,11,Colorado,Food,,,,Private home/residence,23,0,23,0,23,turkey,turkey,Turkey
2012,11,Colorado,Food,,,,Private home/residence,5,1,5,0,5,,,
2013,1,New York,Food,Ciguatoxin,,Confirmed,Private home/residence,4,1,4,0,4,"fish, baracuda","fish, baracuda",Fish
2012,1,Wisconsin,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,28,0,0,0,28,,,
2012,7,Wisconsin,Food,Norovirus Genogroup I,unknown,Confirmed,Restaurant - other or unknown type,7,0,7,0,7,,,
2012,9,Wisconsin,Food,Norovirus Genogroup II,GII.2,Confirmed,Banquet Facility (food prepared and served on-site),33,0,33,0,33,,,
2012,2,Wisconsin,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Private home/residence,9,0,9,0,9,"cake, ice cream",,Multiple
2012,1,Wisconsin,Food,Campylobacter jejuni,,Confirmed,Unknown,8,0,8,0,8,,,
2012,3,Wisconsin,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Caterer (food prepared off-site from where served),28,0,0,0,28,,,
2012,7,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O111:NM,Confirmed,Private home/residence,2,0,2,0,2,raw milk,milk,Dairy
2012,10,Wisconsin,Food,Clostridium perfringens,,Confirmed,Private home/residence,17,0,,0,,"soup, chicken noodle",,Multiple
2012,11,Wisconsin,Food,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,
2012,12,Wisconsin,Food,Norovirus Genogroup II,GII.4 Sydney,Suspected,Banquet Facility (food prepared and served on-site),14,0,14,0,14,,,
2013,3,Wisconsin,Food,Norovirus Genogroup II,GII.4 Sydney,Suspected,Restaurant - Sit-down dining,22,1,22,0,22,,,
2012,4,Wisconsin,Food,Norovirus Genogroup I,GI.6,Confirmed,Caterer (food prepared off-site from where served),46,1,33,0,0,,,
2012,11,Colorado,Food,Campylobacter jejuni,,Suspected,School/college/university,4,1,4,0,4,,,
2012,4,Colorado,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),8,0,3,0,3,,,
2012,11,Colorado,Food,,,,Caterer (food prepared off-site from where served),12,0,12,0,12,,,
2012,4,Wisconsin,Food,Norovirus Genogroup I,unknown,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,
2013,2,Colorado,Food,Clostridium perfringens; Staphylococcus aureus; Bacillus cereus,,Confirmed; Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,
2013,1,Colorado,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),8,0,8,0,8,,,
2013,1,Colorado,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,chicken pot pie,,Multiple
2013,3,Minnesota,Food,Norovirus Genogroup II,,Confirmed,Other,22,0,22,0,22,,,
2013,2,New York,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,10,0,2,0,10,,,
2011,9,Utah,Food,Clostridium botulinum,,Confirmed,Prison/jail,8,0,8,0,8,pruno,potato,Root/Underground
2013,1,Indiana,Food,Clostridium perfringens,,Confirmed,Prison/jail,10,0,10,0,10,,,
2013,1,Colorado,Food,,,,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),23,1,23,0,23,,,
2013,2,Arizona,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2012,12,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2012,11,Kansas,Food,,,,Grocery store,2,0,2,0,2,salads,,Multiple
2012,12,Colorado,Food,Salmonella unknown,,Confirmed,Prison/jail,9,0,9,0,9,chicken,chicken,Chicken
2013,3,Rhode Island,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),7,0,7,0,7,"sandwich, tuna fish; sandwich, chicken",,Multiple
2012,10,New Hampshire,Food,,,,Banquet Facility (food prepared and served on-site),22,,0,0,22,,,
2013,3,New York,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,yellowfin tuna,tuna,Fish
2013,3,New York,Food,,,,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),4,0,4,0,4,,,
2012,12,Colorado,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,27,0,27,0,27,"eggs, scrambled",egg,Eggs
2012,8,California,Food,Salmonella enterica,Thompson,Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served); Religious facility,29,4,29,0,29,"sandwich, corned beef",,Multiple
2012,9,California,Food,,,,Caterer (food prepared off-site from where served),7,1,7,0,7,,,
2013,3,Ohio,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",34,0,19,0,19,,,
2012,12,Texas,Food,Shigella sonnei,,Confirmed,School/college/university,7,1,1,0,,,,
2013,1,Alaska,Food,Campylobacter coli,,Confirmed,Other,29,2,29,0,29,"milk, whole milk unpasteurized",milk,Dairy
2013,3,South Carolina,Food,,,,,62,0,62,0,62,"chicken, teriyaki",chicken,Chicken
2012,11,California,Food,Norovirus unknown,,Suspected,,6,0,6,0,6,green salad,,Multiple
2013,2,Virginia,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,42,0,42,0,42,,,
2013,3,Minnesota,Food,Clostridium perfringens,,Confirmed,Private home/residence,5,1,5,0,5,chicken chili,chicken,Chicken
2012,12,Multistate,Food,Salmonella enterica,Javiana,Confirmed,Other,14,,0,,0,,,
2011,12,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",29,7,18,0,18,clover sprouts,,Sprouts
2013,1,Connecticut,Food,Campylobacter jejuni; Salmonella enterica,Mbandaka,Confirmed; Confirmed,Other,7,1,7,0,7,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
2013,3,Connecticut,Food,Norovirus Genogroup II,,Confirmed,Private home/residence,20,0,20,0,20,cookies,,Multiple
2012,10,Virginia,Food,Norovirus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",15,0,15,0,15,pizza,,Multiple
2012,1,Multistate,Food,Salmonella enterica; Salmonella enterica,Bareilly; Nchanga,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; School/college/university",425,55,326,0,425,tuna sushi,tuna,Fish
2013,3,Florida,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,1,7,0,7,,,
2012,11,Virginia,Food,,,,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),49,0,49,0,49,"turkey, smoked",,Turkey
2012,6,Multistate,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,6,1,4,0,0,"chicken, liver",,Chicken
2012,11,Arizona,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2013,2,Ohio,Food,Campylobacter jejuni,,Suspected,Private home/residence,2,0,0,0,2,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
2013,3,Minnesota,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,"fish, unspecified",,Fish
2013,3,Tennessee,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,12,0,12,0,12,"steak, unspecified",,Beef
2013,3,Tennessee,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,14,0,14,0,14,"soup, chicken",,Multiple
2013,3,Tennessee,Food,Clostridium perfringens; Clostridium perfringens,,Suspected; Suspected,Caterer (food prepared off-site from where served),29,0,29,0,29,,,
2013,3,Oregon,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Caterer (food prepared off-site from where served),16,,16,1,16,mixed cut fruit,,Fruits
2013,3,Maryland,Food,,,,Restaurant - Sit-down dining,8,0,8,1,8,,,
2012,12,Maryland,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
