,Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
1071,2011,5,California,Food,Campylobacter jejuni,nan,Confirmed,"Fair, festival, other temp or mobile services",26,4.0,0.0,nan,nan,nan
1072,2012,6,Washington,Food,Clostridium perfringens,nan,Confirmed,Caterer (food prepared off-site from where served),237,0.0,0.0,nan,nan,nan
1073,2012,7,Iowa,Food,Salmonella enterica,Blockley,Confirmed,nan,4,1.0,0.0,nan,nan,nan
1074,2012,4,Hawaii,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,42,3.0,0.0,nan,nan,nan
1075,2012,5,Michigan,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",8,0.0,0.0,"chicken, pulled",nan,Chicken
1076,2011,1,Maryland,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Caterer (food prepared off-site from where served),93,0.0,0.0,"salad, unspecified; lettuce",leaf lettuce,Vegetable Row Crops
1077,2011,11,Maryland,Food,nan,nan,nan,Private home/residence,6,0.0,0.0,nan,nan,nan
1078,2012,6,Pennsylvania,Food,Salmonella enterica,Enteritidis,Confirmed,nan,2,0.0,0.0,"sushi, unspecified; chicken, other",nan,Multiple
1079,2012,3,Arizona,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,nan,nan,nan
1080,2011,4,Maryland,Food,nan,nan,nan,Private home/residence,10,0.0,0.0,"cake, chocolate",nan,Multiple
1081,2012,5,California,Food,Salmonella enterica,Newport,Confirmed,Private home/residence; Grocery store,7,1.0,0.0,nan,nan,nan
1082,2012,7,Ohio,Food,Norovirus Genogroup I,GI.6,Suspected,Restaurant - other or unknown type,3,0.0,0.0,nan,nan,nan
1083,2012,7,Ohio,Food,Campylobacter unknown,nan,Confirmed,Caterer (food prepared off-site from where served),24,1.0,0.0,nan,nan,nan
1084,2012,7,Minnesota,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,eggs,egg,Eggs
1085,2012,4,Arizona,Food,Norovirus Genogroup II; Other - Bacterium,nan,Suspected; Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
1086,2012,4,Utah,Food,Norovirus,nan,Confirmed,nan,35,0.0,0.0,nan,nan,nan
1087,2012,1,California,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,burrito (bean & cheese),nan,Multiple
1088,2012,5,California,Food,Campylobacter unknown,nan,Confirmed,Prison/jail,6,0.0,0.0,nan,nan,nan
1089,2012,6,Alaska,Food,nan,nan,nan,Restaurant - Sit-down dining,24,0.0,0.0,fiddle head fern,fiddle head fern,Other
1090,2012,7,Michigan,Food,Norovirus Genogroup II,GII.6,Confirmed,Restaurant - Sit-down dining,244,0.0,0.0,nan,nan,nan
1091,2012,5,Maine,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,14,0.0,0.0,nan,nan,nan
1092,2012,7,Minnesota,Food,Norovirus Genogroup I,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0.0,0.0,nan,nan,nan
1093,2011,2,Multistate,Food,Salmonella enterica,Panama,Confirmed,Private home/residence,20,3.0,0.0,cantaloupe,nan,Fruits
1094,2012,4,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
1095,2012,4,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
1096,2012,6,Pennsylvania,Food,Norovirus,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0.0,0.0,nan,nan,nan
1097,2012,7,Pennsylvania,Food,Campylobacter jejuni,nan,Confirmed,Other,3,0.0,0.0,"milk, whole milk unpasteurized",nan,Dairy
1098,2012,5,Arizona,Food,Norovirus Genogroup I,nan,Confirmed,Private home/residence,7,0.0,0.0,nan,nan,nan
1099,2012,7,Rhode Island,Food,nan,nan,nan,Caterer (food prepared off-site from where served),10,0.0,0.0,frosting/icing,nan,Multiple
1100,2011,1,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Grocery store,14,3.0,0.0,"deli meat, bologna",beef,Beef
1101,2012,7,Ohio,Food,Campylobacter unknown; Campylobacter jejuni,nan,Confirmed; Suspected,Caterer (food prepared off-site from where served),51,2.0,0.0,fruit salad,nan,Multiple
1102,2012,5,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,6,0.0,0.0,nan,nan,nan
1103,2012,5,Arizona,Food,Norovirus Genogroup I,nan,Confirmed,Office/indoor workplace,2,0.0,0.0,nan,nan,nan
1104,2012,7,Virginia,Food,Histamine,nan,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,"tuna, raw; tuna, raw",tuna; tuna,Fish
1105,2012,4,Wisconsin,Food,Clostridium perfringens,nan,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,refried beans and rice,nan,Multiple
1106,2011,1,Multistate,Food,Salmonella enterica,Agona,Confirmed,Private home/residence,106,10.0,0.0,papaya,nan,Fruits
1107,2012,5,Arizona,Food,Norovirus Genogroup II,nan,Suspected,Restaurant - Sit-down dining,11,0.0,0.0,nan,nan,nan
1108,2012,6,Arizona,Food,Norovirus Genogroup I,nan,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
1109,2012,7,Florida,Food,Vibrio parahaemolyticus,nan,Suspected,Private home/residence,3,1.0,0.0,oysters,oysters,Mollusks
1110,2012,7,Florida,Food,Scombroid toxin,nan,Confirmed,Other,3,0.0,0.0,nan,nan,nan
1111,2012,6,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
1112,2012,6,Arizona,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
1113,2012,6,Pennsylvania,Food,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),102,36.0,0.0,"tomato, unspecified",nan,Seeded Vegetables
1114,2012,5,California,Food,Campylobacter jejuni,nan,Confirmed,Unknown,12,0.0,0.0,nan,nan,nan
1115,2012,6,California,Food,Vibrio parahaemolyticus,nan,Confirmed,Restaurant - Sit-down dining,5,0.0,0.0,"oysters, raw",oysters,Mollusks
1116,2012,6,Washington,Food,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining,14,0.0,0.0,nan,nan,nan
1117,2012,4,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,12,1.0,0.0,vegetable-based salads unspecified,lettuce,Vegetable Row Crops
1118,2012,4,Tennessee,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
1119,2012,5,Tennessee,Food,Salmonella enterica,Heidelberg,Confirmed,nan,16,5.0,0.0,"pork, bbq",nan,Multiple
1120,2012,6,Tennessee,Food,Campylobacter unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",15,0.0,0.0,"salad, unspecified",nan,Multiple
1121,2012,6,Tennessee,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,12,1.0,0.0,eggs,nan,Eggs
1122,2012,7,Tennessee,Food,Salmonella enterica,Newport,Confirmed,"Fair, festival, other temp or mobile services",27,1.0,0.0,"pork, bbq",nan,Multiple
1123,2012,8,Ohio,Food,Norovirus,nan,Suspected,Caterer (food prepared off-site from where served),22,0.0,0.0,nan,nan,nan
1124,2012,7,Illinois,Food,Salmonella enterica,Wimborne,Confirmed,Restaurant - Sit-down dining,2,1.0,0.0,nan,nan,nan
1125,2012,7,Minnesota,Food,Campylobacter jejuni,nan,Confirmed,Private home/residence,8,0.0,0.0,nan,nan,nan
1126,2012,7,Illinois,Food,Salmonella enterica,Agona,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),10,0.0,0.0,nan,nan,nan
1127,2012,8,Minnesota,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,10,0.0,0.0,nan,nan,nan
1128,2012,8,Ohio,Food,Norovirus,nan,Suspected,Private home/residence,10,0.0,0.0,nan,nan,nan
1129,2012,6,Florida,Food,nan,nan,nan,Restaurant - Sit-down dining,6,0.0,0.0,milkshake,nan,Multiple
1130,2012,3,Arizona,Food,Clostridium perfringens,nan,Confirmed,Caterer (food prepared off-site from where served),66,1.0,0.0,"beef, bbq",nan,Multiple
1131,2012,8,Ohio,Food,Norovirus,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",2,0.0,0.0,nan,nan,nan
1132,2012,8,Connecticut,Food,Norovirus Genogroup II,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
1133,2012,8,Louisiana,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,nan,3,2.0,0.0,beef,nan,Beef
1134,2012,8,Ohio,Food,Campylobacter unknown,nan,Suspected,Private home/residence,4,0.0,0.0,nan,nan,nan
1135,2012,7,Washington,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,8,0.0,0.0,nan,nan,nan
1136,2012,8,Minnesota,Food,Salmonella enterica,nan,Confirmed,Other,5,1.0,0.0,turkey jerky,turkey,Turkey
1137,2012,7,Massachusetts,Food,Vibrio parahaemolyticus,nan,Confirmed,Restaurant - Sit-down dining,2,2.0,0.0,"oysters, raw",nan,Mollusks
1138,2012,3,Massachusetts,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,23,4.0,0.0,"sandwich, chicken salad; grilled chicken salad",nan,Multiple
1139,2012,6,Michigan,Food,nan,nan,nan,Private home/residence; Banquet Facility (food prepared and served on-site),18,0.0,0.0,chicken salad,nan,Multiple
1140,2012,7,North Dakota,Food,nan,nan,nan,Hospital,66,0.0,0.0,lasagna,nan,Multiple
1141,2012,6,Iowa,Food,Campylobacter jejuni,nan,Confirmed,Caterer (food prepared off-site from where served),3,1.0,0.0,nan,nan,nan
1142,2012,5,Hawaii,Food,Salmonella enterica,Enteritidis,Confirmed,Caterer (food prepared off-site from where served),63,5.0,0.0,nan,nan,nan
1143,2012,5,Florida,Food,Clostridium perfringens,nan,Suspected,Caterer (food prepared off-site from where served),11,0.0,0.0,"pork, bbq",nan,Multiple
1144,2012,4,Massachusetts,Food,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",18,7.0,0.0,nan,nan,nan
1145,2012,8,Minnesota,Food,Norovirus Genogroup II,nan,Suspected,Restaurant - Sit-down dining,8,0.0,0.0,potatoes,nan,Root/Underground
1146,2012,8,Minnesota,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,24,2.0,0.0,"beef, raw",ground beef,Beef
1147,2012,3,California,Food,Campylobacter jejuni,nan,Confirmed,nan,11,0.0,0.0,"chicken, other",nan,Chicken
1148,2012,6,Tennessee,Food,nan,nan,nan,Unknown,48,0.0,0.0,"sandwich, ham/cheese; macaroni and cheese; pork, bbq",nan,Multiple
1149,2012,6,Oregon,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
1150,2012,7,Oregon,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Banquet Facility (food prepared and served on-site),27,1.0,0.0,coleslaw; pulled pork sandwiches,nan,Multiple
1151,2012,8,Oregon,Food,Norovirus Genogroup II,GII.1,Confirmed,Caterer (food prepared off-site from where served),18,0.0,0.0,nan,nan,nan
1152,2012,9,Illinois,Food,Norovirus Genogroup I,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,nan,nan,nan
1153,2012,7,South Dakota,Food,Clostridium perfringens,nan,Confirmed,Caterer (food prepared off-site from where served),32,0.0,0.0,pork,nan,Pork
1154,2012,1,Wisconsin,Food,Norovirus Genogroup II,unknown,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,0.0,nan,nan,nan
1155,2012,6,Massachusetts,Food,Salmonella enterica,Bareilly,Confirmed,Restaurant - Sit-down dining,9,1.0,0.0,nan,nan,nan
1156,2012,8,New York,Food,Norovirus Genogroup II,other,Confirmed,Private home/residence,22,0.0,0.0,potato-macaroni salad,nan,Multiple
1157,2012,9,Illinois,Food,Norovirus Genogroup II,nan,Suspected,Restaurant - Sit-down dining,16,0.0,0.0,nan,nan,nan
1158,2011,4,Multistate,Food,Salmonella enterica,Heidelberg,Confirmed,Private home/residence; Grocery store; Long-term care/nursing home/assisted living facility; School/college/university,190,30.0,0.0,"liver, chicken","liver, chicken",Chicken
1159,2012,3,Colorado,Food,nan,nan,nan,Restaurant - Sit-down dining,22,0.0,0.0,nan,nan,nan
1160,2012,4,Colorado,Food,Clostridium perfringens,nan,Suspected,Caterer (food prepared off-site from where served),37,0.0,0.0,"gravy, beef","beef; gravy, beef",Multiple
1161,2012,6,Colorado,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,15,0.0,0.0,nan,nan,nan
1162,2012,5,Colorado,Food,Salmonella enterica,Brandenburg,Confirmed,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
1163,2012,5,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
1164,2011,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Grocery store; School/college/university,60,35.0,0.0,"romaine lettuce, unspecified",nan,Vegetable Row Crops
1165,2012,8,Maryland,Food,Vibrio parahaemolyticus,nan,Confirmed,Restaurant - Sit-down dining,6,0.0,0.0,nan,nan,nan
1166,2011,10,Multistate,Food,Salmonella enterica,Typhimurium var Cope,Confirmed,Private home/residence,20,8.0,0.0,ground beef,ground beef,Beef
1167,2012,8,Ohio,Food,Campylobacter jejuni,nan,Confirmed,Private home/residence,2,0.0,0.0,"milk, whole milk unpasteurized",nan,Dairy
1168,2012,8,Ohio,Food,Campylobacter unknown,nan,Suspected,Private home/residence,4,0.0,0.0,"milk, whole milk unpasteurized",nan,Dairy
1169,2012,5,Arizona,Food,Norovirus Genogroup II,nan,Suspected,nan,2,0.0,0.0,nan,nan,nan
1170,2012,8,Massachusetts,Food,Listeria monocytogenes,nan,Confirmed,Restaurant - Sit-down dining,3,3.0,0.0,nan,nan,nan
1171,2012,6,Michigan,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
1172,2012,7,Illinois,Food,nan,nan,nan,Restaurant - Sit-down dining,2,1.0,0.0,nan,nan,nan
1173,2012,3,Massachusetts,Food,nan,nan,nan,Other,84,0.0,0.0,nan,nan,nan
1174,2012,5,Iowa,Food,Salmonella enterica,Thompson,Confirmed,nan,6,1.0,0.0,nan,nan,nan
1175,2012,3,Texas,Food,nan,nan,nan,nan,10,0.0,0.0,nan,nan,nan
1176,2012,9,Ohio,Food,Norovirus Genogroup II,GII.1,Confirmed,Caterer (food prepared off-site from where served),4,0.0,0.0,nan,nan,nan
1177,2012,9,Ohio,Food,Norovirus Genogroup II,GII.1,Confirmed,Banquet Facility (food prepared and served on-site),37,2.0,0.0,"iceberg lettuce, unspecified",lettuce,Vegetable Row Crops
1178,2012,8,Tennessee,Food,Clostridium perfringens,nan,Confirmed,Restaurant - Sit-down dining,13,0.0,0.0,nan,nan,nan
1179,2012,8,Arizona,Food,nan,nan,nan,nan,5,0.0,0.0,nan,nan,nan
1180,2011,7,New York,Food,Salmonella enterica,Newport,Confirmed,Unknown,10,3.0,0.0,tomatoes,tomato,Seeded Vegetables
1181,2012,9,Minnesota,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,tuna steak,tuna,Fish
1182,2011,8,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,5,3.0,0.0,raw milk,nan,Dairy
1183,2012,8,California,Food,Scombroid toxin,nan,Confirmed,Restaurant - other or unknown type,3,0.0,0.0,tuna burger,tuna,Fish
1184,2012,7,California,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,5,0.0,0.0,"fish, tuna, spicy roll",tuna,Fish
1185,2012,9,Minnesota,Food,Norovirus,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0.0,0.0,"cheese, unspecified","cheese, unspecified",Dairy
1186,2012,6,California,Food,nan,nan,nan,Restaurant - Sit-down dining; Private home/residence; Grocery store,7,0.0,0.0,nan,nan,nan
1187,2012,5,Wisconsin,Food,Norovirus Genogroup I,GI.6,Confirmed,Restaurant - Sit-down dining,6,0.0,0.0,nan,nan,nan
1188,2012,8,Colorado,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,nan,nan,nan
1189,2012,8,Colorado,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
1190,2012,5,Utah,Food,Campylobacter jejuni,nan,Confirmed,nan,7,0.0,0.0,nan,nan,nan
1191,2012,9,Ohio,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,11,0.0,0.0,nan,nan,nan
1192,2012,9,Minnesota,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,14,1.0,0.0,"sandwich, unspecified",nan,Multiple
1193,2012,9,Illinois,Food,Norovirus Genogroup II,nan,Confirmed,Caterer (food prepared off-site from where served),22,0.0,0.0,tomatoes; onions,nan,Multiple
1194,2012,8,Illinois,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Restaurant - Sit-down dining,17,1.0,0.0,nan,nan,nan
1195,2012,9,Illinois,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.4 New Orleans; GII.4 New Orleans,Confirmed; Confirmed,Restaurant - Sit-down dining,45,0.0,0.0,nan,nan,nan
1196,2012,9,Oregon,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Long-term care/nursing home/assisted living facility,25,0.0,0.0,lettuce,nan,Vegetable Row Crops
1197,2012,8,Pennsylvania,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3,0.0,0.0,"ground beef, meatballs",beef,Beef
1198,2012,9,Pennsylvania,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,9,7.0,0.0,salads,romaine lettuce,Vegetable Row Crops
1199,2012,9,New York,Food,Salmonella enterica,Javiana,Confirmed,Restaurant - Sit-down dining,6,2.0,0.0,nan,nan,nan
1200,2012,8,Maine,Food,Salmonella enterica,Newport,Confirmed,Grocery store,2,1.0,0.0,nan,nan,nan
1201,2012,8,Alaska,Food,Trichinella unknown,nan,Suspected,Private home/residence,3,1.0,0.0,moose; pork,nan,Multiple
1202,2012,4,Florida,Food,nan,nan,nan,Prison/jail,123,0.0,0.0,chili unspecified,nan,Multiple
1203,2011,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,26,5.0,0.0,lettuce,nan,Vegetable Row Crops
1204,2012,8,Alaska,Food,Vibrio parahaemolyticus,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,"oysters, raw",nan,Mollusks
1205,2012,7,Nevada,Food,Salmonella enterica,Heidelberg,Confirmed,Private home/residence,18,0.0,0.0,chicken dishes,nan,Multiple
1206,2012,9,South Carolina,Food,Staphylococcus aureus,nan,Confirmed,Restaurant - Sit-down dining,20,0.0,0.0,"pork, bbq",nan,Multiple
1207,2012,8,Michigan,Food,nan,nan,nan,Caterer (food prepared off-site from where served),2,0.0,0.0,nan,nan,nan
1208,2012,9,Minnesota,Food,Salmonella enterica,Bareilly,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,"sushi, unspecified",nan,Multiple
1209,2012,9,Georgia,Food,nan,nan,nan,Long-term care/nursing home/assisted living facility,19,7.0,0.0,nan,nan,nan
1210,2011,6,Multistate,Food,Salmonella enterica,Uganda,Confirmed,nan,25,4.0,0.0,cantaloupe,nan,Fruits
1211,2012,9,Ohio,Food,nan,nan,nan,Grocery store,7,0.0,0.0,"pork, carnitas",nan,Multiple
1212,2012,5,Kansas,Food,Salmonella enterica,Montevideo,Confirmed,Private home/residence,13,0.0,0.0,nan,nan,nan
1213,2012,9,Ohio,Food,Yersinia enterocolitica,nan,Suspected,Private home/residence,4,0.0,0.0,nan,nan,nan
1214,2012,3,Utah,Food,Campylobacter jejuni,nan,Suspected,Other,2,0.0,0.0,cheese curds,raw milk,Dairy
1215,2012,2,Utah,Food,Campylobacter jejuni,nan,Confirmed,Farm/dairy,8,0.0,0.0,"milk, unpasteurized","milk, unpasteurized",Dairy
1216,2012,9,Hawaii,Food,Salmonella unknown,nan,Confirmed,Unknown,16,7.0,0.0,nan,nan,nan
1217,2012,9,Florida,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,ice,ice,Other
1218,2012,2,Puerto Rico,Food,Histamine,nan,Confirmed,Restaurant - Sit-down dining,5,0.0,0.0,"fish, marlin",nan,Fish
1219,2012,5,Oklahoma,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site); Other,10,0.0,0.0,nan,nan,nan
1220,2012,6,Oklahoma,Food,Salmonella enterica,Typhimurium,Confirmed,nan,10,2.0,0.0,nan,nan,nan
1221,2011,4,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,nan,27,3.0,0.0,alfalfa sprouts,nan,Sprouts
1222,2011,8,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,nan,53,2.0,0.0,turkish pine nuts,nan,Nuts-Seeds
1223,2011,2,Multistate,Food,Salmonella enterica,Heidelberg,Confirmed,nan,181,50.0,1.0,"ground turkey, unspecified",nan,Turkey
1224,2012,8,California,Food,Norovirus Genogroup II,nan,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),6,0.0,0.0,nan,nan,nan
1225,2012,4,Arkansas,Food,nan,nan,nan,nan,5,0.0,0.0,nan,nan,nan
1226,2012,9,Illinois,Food,Salmonella enterica,Enteritidis,Confirmed,Other,17,1.0,0.0,nan,nan,nan
1227,2012,10,Illinois,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.4 Sydney; GII.4 Sydney,Confirmed; Confirmed,Restaurant - Sit-down dining,23,1.0,0.0,"salad, unspecified",nan,Multiple
1228,2012,1,New Jersey,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
1229,2012,9,Oregon,Food,Norovirus Genogroup I,GI.5,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
1230,2012,5,Puerto Rico,Food,nan,nan,nan,Restaurant - Sit-down dining,11,0.0,0.0,macaroni salad,nan,Multiple
1231,2012,9,Texas,Food,nan,nan,nan,nan,36,2.0,0.0,nan,nan,nan
1232,2012,2,Indiana,Food,nan,nan,nan,nan,21,0.0,0.0,nan,nan,nan
1233,2012,10,Minnesota,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
1234,2012,7,Colorado,Food,Staphylococcus aureus,nan,Suspected,Caterer (food prepared off-site from where served),60,2.0,0.0,"turkey, smoked",turkey,Turkey
1235,2012,10,Minnesota,Food,Norovirus,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,1.0,0.0,nan,nan,nan
1236,2012,8,Kansas,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,16,0.0,0.0,nan,nan,nan
